Person,Count,Year,Place,filename
A.B.,1,1855,NY,1855.NY-09.04.TROY.txt
Philip A. Bell,1,1855,NY,1855.NY-09.04.TROY.txt
Peter W. Ray,1,1855,NY,1855.NY-09.04.TROY.txt
U. C. Farlen,1,1855,NY,1855.NY-09.04.TROY.txt
Rand,1,1855,NY,1855.NY-09.04.TROY.txt
William J. Watkins,1,1855,NY,1855.NY-09.04.TROY.txt
Watkins,4,1855,NY,1855.NY-09.04.TROY.txt
Robert Morris,1,1855,NY,1855.NY-09.04.TROY.txt
Gerrit Smith,1,1855,NY,1855.NY-09.04.TROY.txt
John Mercer Langston,1,1855,NY,1855.NY-09.04.TROY.txt
Philip S. Foner,2,1855,NY,1855.NY-09.04.TROY.txt
John H. Wheeler,1,1855,NY,1855.NY-09.04.TROY.txt
Jane Johnson,3,1855,NY,1855.NY-09.04.TROY.txt
Daniel,1,1855,NY,1855.NY-09.04.TROY.txt
Isaiah,1,1855,NY,1855.NY-09.04.TROY.txt
Wheeler,5,1855,NY,1855.NY-09.04.TROY.txt
Passmore Williamson,1,1855,NY,1855.NY-09.04.TROY.txt
Williamson,10,1855,NY,1855.NY-09.04.TROY.txt
Jane,1,1855,NY,1855.NY-09.04.TROY.txt
John K. Kane,1,1855,NY,1855.NY-09.04.TROY.txt
Kane,1,1855,NY,1855.NY-09.04.TROY.txt
Johnson,1,1855,NY,1855.NY-09.04.TROY.txt
Lawrence,1,1855,NY,1855.NY-09.04.TROY.txt
G. I. Totlebein,1,1855,NY,1855.NY-09.04.TROY.txt
Malakhov,1,1855,NY,1855.NY-09.04.TROY.txt
Stephen Smith,9,1855,PA,1855.PA-10.16.PHIL.txt
Stephen Myers,5,1855,PA,1855.PA-10.16.PHIL.txt
Smith,4,1855,PA,1855.PA-10.16.PHIL.txt
Franklin Turner,4,1855,PA,1855.PA-10.16.PHIL.txt
Isaiah C. Wears,3,1855,PA,1855.PA-10.16.PHIL.txt
William J. Wilson,1,1855,PA,1855.PA-10.16.PHIL.txt
John W. Lewis,1,1855,PA,1855.PA-10.16.PHIL.txt
J. F. Williams,1,1855,PA,1855.PA-10.16.PHIL.txt
Amos G. Beman,3,1855,PA,1855.PA-10.16.PHIL.txt
J. C. Beman,4,1855,PA,1855.PA-10.16.PHIL.txt
J. Campbell,1,1855,PA,1855.PA-10.16.PHIL.txt
L. A. Grimes,3,1855,PA,1855.PA-10.16.PHIL.txt
Robert Morris,1,1855,PA,1855.PA-10.16.PHIL.txt
John S. Rock,2,1855,PA,1855.PA-10.16.PHIL.txt
Leonard S. Grimes,1,1855,PA,1855.PA-10.16.PHIL.txt
Charles L. Remond William C. Nell,1,1855,PA,1855.PA-10.16.PHIL.txt
Leo,1,1855,PA,1855.PA-10.16.PHIL.txt
T. Lloyd,1,1855,PA,1855.PA-10.16.PHIL.txt
William Jackson,2,1855,PA,1855.PA-10.16.PHIL.txt
George T. Downing,2,1855,PA,1855.PA-10.16.PHIL.txt
George Ii,1,1855,PA,1855.PA-10.16.PHIL.txt
Samuel T. Gray,4,1855,PA,1855.PA-10.16.PHIL.txt
A. J. Morrison,1,1855,PA,1855.PA-10.16.PHIL.txt
James W. Duffin,1,1855,PA,1855.PA-10.16.PHIL.txt
Jason Jeffries,1,1855,PA,1855.PA-10.16.PHIL.txt
William H. Topp,1,1855,PA,1855.PA-10.16.PHIL.txt
W. J. Hodge,1,1855,PA,1855.PA-10.16.PHIL.txt
Lewis H. Nelson,2,1855,PA,1855.PA-10.16.PHIL.txt
Daniel Russel,1,1855,PA,1855.PA-10.16.PHIL.txt
J. J. Simons,3,1855,PA,1855.PA-10.16.PHIL.txt
Joseph B. Smith,1,1855,PA,1855.PA-10.16.PHIL.txt
George Le Verre,1,1855,PA,1855.PA-10.16.PHIL.txt
Janius C. Morrell,1,1855,PA,1855.PA-10.16.PHIL.txt
James M. Williams,1,1855,PA,1855.PA-10.16.PHIL.txt
W. J. Wilson,1,1855,PA,1855.PA-10.16.PHIL.txt
Robert Hambleton,1,1855,PA,1855.PA-10.16.PHIL.txt
Edward Crosberry,1,1855,PA,1855.PA-10.16.PHIL.txt
Jacob R. Gibbs,1,1855,PA,1855.PA-10.16.PHIL.txt
Thomas J. White,1,1855,PA,1855.PA-10.16.PHIL.txt
J. Mccune Smith,9,1855,PA,1855.PA-10.16.PHIL.txt
Peter A. Bell,1,1855,PA,1855.PA-10.16.PHIL.txt
Edward V. Clark,2,1855,PA,1855.PA-10.16.PHIL.txt
R. D. Kenny,1,1855,PA,1855.PA-10.16.PHIL.txt
C. B. Ray,1,1855,PA,1855.PA-10.16.PHIL.txt
Peter S. Porter,1,1855,PA,1855.PA-10.16.PHIL.txt
Henry Beverly,1,1855,PA,1855.PA-10.16.PHIL.txt
Charles L. Williams,1,1855,PA,1855.PA-10.16.PHIL.txt
J. W. Bowers,1,1855,PA,1855.PA-10.16.PHIL.txt
J. J. Scott,1,1855,PA,1855.PA-10.16.PHIL.txt
J. W. C. Pennington,4,1855,PA,1855.PA-10.16.PHIL.txt
Peter M. Gray,1,1855,PA,1855.PA-10.16.PHIL.txt
David Rossell,1,1855,PA,1855.PA-10.16.PHIL.txt
Charles S. Hodges,1,1855,PA,1855.PA-10.16.PHIL.txt
Fredrick Douglass,1,1855,PA,1855.PA-10.16.PHIL.txt
William J. Watkins,1,1855,PA,1855.PA-10.16.PHIL.txt
J. R. V. Morgan,1,1855,PA,1855.PA-10.16.PHIL.txt
Robert Collins,1,1855,PA,1855.PA-10.16.PHIL.txt
Adam S. Driver,2,1855,PA,1855.PA-10.16.PHIL.txt
James H. Wilson,1,1855,PA,1855.PA-10.16.PHIL.txt
Ulysses B. Vidal,2,1855,PA,1855.PA-10.16.PHIL.txt
John C. Bowers,2,1855,PA,1855.PA-10.16.PHIL.txt
Charles L. Reason,3,1855,PA,1855.PA-10.16.PHIL.txt
Jesse Bolden,1,1855,PA,1855.PA-10.16.PHIL.txt
James,1,1855,PA,1855.PA-10.16.PHIL.txt
Joseph C. Stevens,1,1855,PA,1855.PA-10.16.PHIL.txt
Alfred S. Cassey,1,1855,PA,1855.PA-10.16.PHIL.txt
Henry Ray,1,1855,PA,1855.PA-10.16.PHIL.txt
Jacob C. White,2,1855,PA,1855.PA-10.16.PHIL.txt
Francis A. Duterte,2,1855,PA,1855.PA-10.16.PHIL.txt
Samuel Van Brakle,1,1855,PA,1855.PA-10.16.PHIL.txt
Edward M. Thomas,1,1855,PA,1855.PA-10.16.PHIL.txt
Joel Ware,1,1855,PA,1855.PA-10.16.PHIL.txt
Davis D. Turner,1,1855,PA,1855.PA-10.16.PHIL.txt
Benjamin B. Moore,1,1855,PA,1855.PA-10.16.PHIL.txt
Rachel Cliff,1,1855,PA,1855.PA-10.16.PHIL.txt
Samuel Golden,1,1855,PA,1855.PA-10.16.PHIL.txt
Elizabeth Armstrong,1,1855,PA,1855.PA-10.16.PHIL.txt
J. J. Gould Bias,3,1855,PA,1855.PA-10.16.PHIL.txt
Basil Macal,1,1855,PA,1855.PA-10.16.PHIL.txt
Daniel Morgan,1,1855,PA,1855.PA-10.16.PHIL.txt
Edward Young,1,1855,PA,1855.PA-10.16.PHIL.txt
Robert Douglass,1,1855,PA,1855.PA-10.16.PHIL.txt
Peter Burtou,1,1855,PA,1855.PA-10.16.PHIL.txt
James Mccrummill,1,1855,PA,1855.PA-10.16.PHIL.txt
Grayton S. Nelson,1,1855,PA,1855.PA-10.16.PHIL.txt
Jeremiah Asher,1,1855,PA,1855.PA-10.16.PHIL.txt
William W. Whipper,1,1855,PA,1855.PA-10.16.PHIL.txt
Addison W. Lively,1,1855,PA,1855.PA-10.16.PHIL.txt
Aaron L. Still,1,1855,PA,1855.PA-10.16.PHIL.txt
Charles H. Bustill,2,1855,PA,1855.PA-10.16.PHIL.txt
William A. K. Smith,1,1855,PA,1855.PA-10.16.PHIL.txt
William R. Decorderer,1,1855,PA,1855.PA-10.16.PHIL.txt
William Parker,1,1855,PA,1855.PA-10.16.PHIL.txt
Robert Purvis,7,1855,PA,1855.PA-10.16.PHIL.txt
Daniel Colly,1,1855,PA,1855.PA-10.16.PHIL.txt
John F. Willams,1,1855,PA,1855.PA-10.16.PHIL.txt
Jabez P. Campbell,1,1855,PA,1855.PA-10.16.PHIL.txt
Edmund Kelly,1,1855,PA,1855.PA-10.16.PHIL.txt
Thomas C. Burton,1,1855,PA,1855.PA-10.16.PHIL.txt
William P.Price,1,1855,PA,1855.PA-10.16.PHIL.txt
William T. Cato,1,1855,PA,1855.PA-10.16.PHIL.txt
Nathaniel W. Depee,1,1855,PA,1855.PA-10.16.PHIL.txt
G. W. Reed,1,1855,PA,1855.PA-10.16.PHIL.txt
Joshua Woodland,1,1855,PA,1855.PA-10.16.PHIL.txt
E. J. Adams,2,1855,PA,1855.PA-10.16.PHIL.txt
James Presser,1,1855,PA,1855.PA-10.16.PHIL.txt
John G. Dutton,1,1855,PA,1855.PA-10.16.PHIL.txt
Samuel Williams,1,1855,PA,1855.PA-10.16.PHIL.txt
Jacob W. Glasgow,1,1855,PA,1855.PA-10.16.PHIL.txt
Robert Jones,1,1855,PA,1855.PA-10.16.PHIL.txt
Thomas Charnock,1,1855,PA,1855.PA-10.16.PHIL.txt
James G. Frisby,1,1855,PA,1855.PA-10.16.PHIL.txt
Jonathan Lopeman,1,1855,PA,1855.PA-10.16.PHIL.txt
James Needham,1,1855,PA,1855.PA-10.16.PHIL.txt
William Douglass,1,1855,PA,1855.PA-10.16.PHIL.txt
Thomas P. Hunt,2,1855,PA,1855.PA-10.16.PHIL.txt
Samuel H. Amos,1,1855,PA,1855.PA-10.16.PHIL.txt
Augustus Dorsey,1,1855,PA,1855.PA-10.16.PHIL.txt
Ebenezer Black,1,1855,PA,1855.PA-10.16.PHIL.txt
Thomas Gibbs,1,1855,PA,1855.PA-10.16.PHIL.txt
William Moore,1,1855,PA,1855.PA-10.16.PHIL.txt
John Addison,1,1855,PA,1855.PA-10.16.PHIL.txt
Thomas Kennard,1,1855,PA,1855.PA-10.16.PHIL.txt
Joseph Reeves,1,1855,PA,1855.PA-10.16.PHIL.txt
E. P. Rogers,1,1855,PA,1855.PA-10.16.PHIL.txt
Henry A. Thompson,1,1855,PA,1855.PA-10.16.PHIL.txt
E. H. Treeman,1,1855,PA,1855.PA-10.16.PHIL.txt
Robert Stewart,1,1855,PA,1855.PA-10.16.PHIL.txt
Mary A. Shadd,2,1855,PA,1855.PA-10.16.PHIL.txt
Abram J. Morrison,1,1855,PA,1855.PA-10.16.PHIL.txt
J. C. White,2,1855,PA,1855.PA-10.16.PHIL.txt
J. S. Rock,4,1855,PA,1855.PA-10.16.PHIL.txt
J. C. Morrell,4,1855,PA,1855.PA-10.16.PHIL.txt
G. D. Washington,1,1855,PA,1855.PA-10.16.PHIL.txt
J - Mccrummell,1,1855,PA,1855.PA-10.16.PHIL.txt
John F. Williams,1,1855,PA,1855.PA-10.16.PHIL.txt
J. W. Duffin,1,1855,PA,1855.PA-10.16.PHIL.txt
P. A. Bell,3,1855,PA,1855.PA-10.16.PHIL.txt
W. Levere,1,1855,PA,1855.PA-10.16.PHIL.txt
N. Y.,4,1855,PA,1855.PA-10.16.PHIL.txt
J. J. G. Bias,2,1855,PA,1855.PA-10.16.PHIL.txt
Mccune Smith,2,1855,PA,1855.PA-10.16.PHIL.txt
C. H. Bustill,1,1855,PA,1855.PA-10.16.PHIL.txt
Wm. H. Topp,2,1855,PA,1855.PA-10.16.PHIL.txt
N. Y. ; Geo,1,1855,PA,1855.PA-10.16.PHIL.txt
Aaron Still,1,1855,PA,1855.PA-10.16.PHIL.txt
Chas,1,1855,PA,1855.PA-10.16.PHIL.txt
L. Remond,1,1855,PA,1855.PA-10.16.PHIL.txt
G.V. Nelson,1,1855,PA,1855.PA-10.16.PHIL.txt
Wm. T. Catts,1,1855,PA,1855.PA-10.16.PHIL.txt
E. J. Marsh,1,1855,PA,1855.PA-10.16.PHIL.txt
Beman,1,1855,PA,1855.PA-10.16.PHIL.txt
Edward Galpin,1,1855,PA,1855.PA-10.16.PHIL.txt
William C. Nell,1,1855,PA,1855.PA-10.16.PHIL.txt
Reese,1,1855,PA,1855.PA-10.16.PHIL.txt
William Whipper,1,1855,PA,1855.PA-10.16.PHIL.txt
J. W. Lewis,1,1855,PA,1855.PA-10.16.PHIL.txt
Charles L. Remond,2,1855,PA,1855.PA-10.16.PHIL.txt
F. Douglass,5,1855,PA,1855.PA-10.16.PHIL.txt
Shadd,1,1855,PA,1855.PA-10.16.PHIL.txt
Wm. J. Watkins,3,1855,PA,1855.PA-10.16.PHIL.txt
J. C. Wears,3,1855,PA,1855.PA-10.16.PHIL.txt
C. S. Hodges,1,1855,PA,1855.PA-10.16.PHIL.txt
J. C. Bowers,4,1855,PA,1855.PA-10.16.PHIL.txt
Wears,1,1855,PA,1855.PA-10.16.PHIL.txt
T. P. Hunt,1,1855,PA,1855.PA-10.16.PHIL.txt
Nell,2,1855,PA,1855.PA-10.16.PHIL.txt
Johnson,2,1855,PA,1855.PA-10.16.PHIL.txt
Peck,1,1855,PA,1855.PA-10.16.PHIL.txt
Bowers,1,1855,PA,1855.PA-10.16.PHIL.txt
Woodson,2,1855,PA,1855.PA-10.16.PHIL.txt
Peter H. Clark,1,1855,PA,1855.PA-10.16.PHIL.txt
J. Bonner,1,1855,PA,1855.PA-10.16.PHIL.txt
Clark,1,1855,PA,1855.PA-10.16.PHIL.txt
Copartnerships,1,1855,PA,1855.PA-10.16.PHIL.txt
Baker,1,1855,PA,1855.PA-10.16.PHIL.txt
Cooper,3,1855,PA,1855.PA-10.16.PHIL.txt
Mason,2,1855,PA,1855.PA-10.16.PHIL.txt
Sampson White,1,1855,PA,1855.PA-10.16.PHIL.txt
Charles Birch,1,1855,PA,1855.PA-10.16.PHIL.txt
Fuller,1,1855,PA,1855.PA-10.16.PHIL.txt
Martin,1,1855,PA,1855.PA-10.16.PHIL.txt
Passmore Williamson,5,1855,PA,1855.PA-10.16.PHIL.txt
Williamson,5,1855,PA,1855.PA-10.16.PHIL.txt
R. I.,1,1855,PA,1855.PA-10.16.PHIL.txt
John Ballard,1,1855,PA,1855.PA-10.16.PHIL.txt
William Custis,1,1855,PA,1855.PA-10.16.PHIL.txt
John Braddock,1,1855,PA,1855.PA-10.16.PHIL.txt
William Still,1,1855,PA,1855.PA-10.16.PHIL.txt
James Martin,1,1855,PA,1855.PA-10.16.PHIL.txt
Josiah Moore,1,1855,PA,1855.PA-10.16.PHIL.txt
Jane Johnson,1,1855,PA,1855.PA-10.16.PHIL.txt
J. Watkins,1,1855,PA,1855.PA-10.16.PHIL.txt
E. Kelly,2,1855,PA,1855.PA-10.16.PHIL.txt
Bolden,1,1855,PA,1855.PA-10.16.PHIL.txt
Jas,1,1855,PA,1855.PA-10.16.PHIL.txt
Kelly,1,1855,PA,1855.PA-10.16.PHIL.txt
Morrell,1,1855,PA,1855.PA-10.16.PHIL.txt
Frederick Douglass,2,1855,PA,1855.PA-10.16.PHIL.txt
Josiah C. Wears,1,1855,PA,1855.PA-10.16.PHIL.txt
C. W. Gardiner,1,1855,PA,1855.PA-10.16.PHIL.txt
Jacob Handy,1,1855,PA,1855.PA-10.16.PHIL.txt
C. L. Remond,3,1855,PA,1855.PA-10.16.PHIL.txt
T. Downing,2,1855,PA,1855.PA-10.16.PHIL.txt
Gray,1,1855,PA,1855.PA-10.16.PHIL.txt
Geo,1,1855,PA,1855.PA-10.16.PHIL.txt
S. Golden,1,1855,PA,1855.PA-10.16.PHIL.txt
Jesus Christ,1,1855,PA,1855.PA-10.16.PHIL.txt
Wm. H. Seward,1,1855,PA,1855.PA-10.16.PHIL.txt
Wm. J. Bowditch,1,1855,PA,1855.PA-10.16.PHIL.txt
Handy,2,1855,PA,1855.PA-10.16.PHIL.txt
Wm. Douglass,1,1855,PA,1855.PA-10.16.PHIL.txt
C. L. Reason,1,1855,PA,1855.PA-10.16.PHIL.txt
J. C. Beeman,1,1855,PA,1855.PA-10.16.PHIL.txt
W. J. Watkins,1,1855,PA,1855.PA-10.16.PHIL.txt
Wm. C. Nell,1,1855,PA,1855.PA-10.16.PHIL.txt
E. V. Clark,1,1855,PA,1855.PA-10.16.PHIL.txt
Frances A. Duterte,1,1855,PA,1855.PA-10.16.PHIL.txt
Walker,1,1855,PA,1855.PA-10.16.PHIL.txt
Kinney,1,1855,PA,1855.PA-10.16.PHIL.txt
James Leonard,1,1855,PA,1855.PA-10.16.PHIL.txt
L.,1,1855,PA,1855.PA-10.16.PHIL.txt
Charles W. Gardner,1,1855,PA,1855.PA-10.16.PHIL.txt
J. H. Townsend,17,1856,CA,1856.CA-12.09.SACR.txt
J. B. Sanderson,15,1856,CA,1856.CA-12.09.SACR.txt
F. G. Barbadoes,16,1856,CA,1856.CA-12.09.SACR.txt
W. H. Newby,8,1856,CA,1856.CA-12.09.SACR.txt
Vosburgh,4,1856,CA,1856.CA-12.09.SACR.txt
Thomas Detter,4,1856,CA,1856.CA-12.09.SACR.txt
M. S. Haynes,5,1856,CA,1856.CA-12.09.SACR.txt
E. K. Phelps,2,1856,CA,1856.CA-12.09.SACR.txt
A. E. Dennison,1,1856,CA,1856.CA-12.09.SACR.txt
Jacob Francis,3,1856,CA,1856.CA-12.09.SACR.txt
W. Miller,2,1856,CA,1856.CA-12.09.SACR.txt
A. Sisco,3,1856,CA,1856.CA-12.09.SACR.txt
B. B. Young,10,1856,CA,1856.CA-12.09.SACR.txt
E. Vincent,2,1856,CA,1856.CA-12.09.SACR.txt
T. J. Vosburgh,1,1856,CA,1856.CA-12.09.SACR.txt
M. J. Brown,1,1856,CA,1856.CA-12.09.SACR.txt
E. A. Booth,13,1856,CA,1856.CA-12.09.SACR.txt
R. A. Hall,1,1856,CA,1856.CA-12.09.SACR.txt
G. F. Fletcher,2,1856,CA,1856.CA-12.09.SACR.txt
J. M. Flowers,5,1856,CA,1856.CA-12.09.SACR.txt
Wm. H. Hall,1,1856,CA,1856.CA-12.09.SACR.txt
Andrew Collins,1,1856,CA,1856.CA-12.09.SACR.txt
G. B. Brown,1,1856,CA,1856.CA-12.09.SACR.txt
F. Hutfield,1,1856,CA,1856.CA-12.09.SACR.txt
John Buckner,2,1856,CA,1856.CA-12.09.SACR.txt
G. W. Booth,5,1856,CA,1856.CA-12.09.SACR.txt
F. Lawrence,2,1856,CA,1856.CA-12.09.SACR.txt
J. C. Mortimer,1,1856,CA,1856.CA-12.09.SACR.txt
J. B. Handy,2,1856,CA,1856.CA-12.09.SACR.txt
James Hubbard,2,1856,CA,1856.CA-12.09.SACR.txt
R. W. Freman,1,1856,CA,1856.CA-12.09.SACR.txt
S. Holmes,1,1856,CA,1856.CA-12.09.SACR.txt
David Lewis,3,1856,CA,1856.CA-12.09.SACR.txt
John Wilmot,1,1856,CA,1856.CA-12.09.SACR.txt
W. M. Newby,1,1856,CA,1856.CA-12.09.SACR.txt
J. J. Moore,7,1856,CA,1856.CA-12.09.SACR.txt
E. J. Johnson,1,1856,CA,1856.CA-12.09.SACR.txt
A. G. Dennison,3,1856,CA,1856.CA-12.09.SACR.txt
G. W. Gordon,4,1856,CA,1856.CA-12.09.SACR.txt
C. B. Bass,2,1856,CA,1856.CA-12.09.SACR.txt
H. M. Collins,11,1856,CA,1856.CA-12.09.SACR.txt
Peter Anderson,2,1856,CA,1856.CA-12.09.SACR.txt
Wm. F. Courts,1,1856,CA,1856.CA-12.09.SACR.txt
F. R. Carter,3,1856,CA,1856.CA-12.09.SACR.txt
Nathan Pointer,1,1856,CA,1856.CA-12.09.SACR.txt
E. H. Parker,1,1856,CA,1856.CA-12.09.SACR.txt
M. W. Gibbs,4,1856,CA,1856.CA-12.09.SACR.txt
C. H. Mcdougall,1,1856,CA,1856.CA-12.09.SACR.txt
D. P. Stokes,1,1856,CA,1856.CA-12.09.SACR.txt
Daniel Seals,1,1856,CA,1856.CA-12.09.SACR.txt
Charles Satchel,1,1856,CA,1856.CA-12.09.SACR.txt
J. E. Brown,1,1856,CA,1856.CA-12.09.SACR.txt
W. H. Hall,4,1856,CA,1856.CA-12.09.SACR.txt
J. B. Johnson,6,1856,CA,1856.CA-12.09.SACR.txt
Alex. Ferguson,2,1856,CA,1856.CA-12.09.SACR.txt
Mariposa,1,1856,CA,1856.CA-12.09.SACR.txt
Thomas Duff,3,1856,CA,1856.CA-12.09.SACR.txt
Sam,1,1856,CA,1856.CA-12.09.SACR.txt
B. Hyer,1,1856,CA,1856.CA-12.09.SACR.txt
Wm. Robinson,3,1856,CA,1856.CA-12.09.SACR.txt
C. M. Wilson,11,1856,CA,1856.CA-12.09.SACR.txt
I. P. Gibbs,1,1856,CA,1856.CA-12.09.SACR.txt
C. A. Gibson,3,1856,CA,1856.CA-12.09.SACR.txt
W. H. Harper,2,1856,CA,1856.CA-12.09.SACR.txt
H. F. Smithl,1,1856,CA,1856.CA-12.09.SACR.txt
N. F. Henry,5,1856,CA,1856.CA-12.09.SACR.txt
Detter,17,1856,CA,1856.CA-12.09.SACR.txt
Sanderson,2,1856,CA,1856.CA-12.09.SACR.txt
Newby,44,1856,CA,1856.CA-12.09.SACR.txt
W. Booth,2,1856,CA,1856.CA-12.09.SACR.txt
Townsend,35,1856,CA,1856.CA-12.09.SACR.txt
Lewis,2,1856,CA,1856.CA-12.09.SACR.txt
Henry,40,1856,CA,1856.CA-12.09.SACR.txt
Moore,15,1856,CA,1856.CA-12.09.SACR.txt
Townsends,1,1856,CA,1856.CA-12.09.SACR.txt
W.H. Harper,1,1856,CA,1856.CA-12.09.SACR.txt
E. R. Phelps,7,1856,CA,1856.CA-12.09.SACR.txt
Duff,2,1856,CA,1856.CA-12.09.SACR.txt
Aaron Sisco,2,1856,CA,1856.CA-12.09.SACR.txt
Napa,2,1856,CA,1856.CA-12.09.SACR.txt
I. Gibbs,2,1856,CA,1856.CA-12.09.SACR.txt
Richard Hall,5,1856,CA,1856.CA-12.09.SACR.txt
S. B. Hyer,3,1856,CA,1856.CA-12.09.SACR.txt
G. W. Miller,4,1856,CA,1856.CA-12.09.SACR.txt
W. F. Courts,1,1856,CA,1856.CA-12.09.SACR.txt
W. D. Moses,3,1856,CA,1856.CA-12.09.SACR.txt
H. Harper,1,1856,CA,1856.CA-12.09.SACR.txt
H. Hall,2,1856,CA,1856.CA-12.09.SACR.txt
B. Young,1,1856,CA,1856.CA-12.09.SACR.txt
H.T. Smith,1,1856,CA,1856.CA-12.09.SACR.txt
T. Duff,5,1856,CA,1856.CA-12.09.SACR.txt
F.G. Barbadoes,1,1856,CA,1856.CA-12.09.SACR.txt
H. Newby,2,1856,CA,1856.CA-12.09.SACR.txt
J.B. Sanderson,1,1856,CA,1856.CA-12.09.SACR.txt
F.J. Vosburgh,1,1856,CA,1856.CA-12.09.SACR.txt
S. Howard,11,1856,CA,1856.CA-12.09.SACR.txt
J.J. Moore,1,1856,CA,1856.CA-12.09.SACR.txt
Mitchell S. Haynes,1,1856,CA,1856.CA-12.09.SACR.txt
Francis,19,1856,CA,1856.CA-12.09.SACR.txt
Jacob,1,1856,CA,1856.CA-12.09.SACR.txt
Newport F. Henry,1,1856,CA,1856.CA-12.09.SACR.txt
Nelson,1,1856,CA,1856.CA-12.09.SACR.txt
God,1,1856,CA,1856.CA-12.09.SACR.txt
T. Detter,6,1856,CA,1856.CA-12.09.SACR.txt
R. Hall,6,1856,CA,1856.CA-12.09.SACR.txt
J. Francis,7,1856,CA,1856.CA-12.09.SACR.txt
A. Ferguson,1,1856,CA,1856.CA-12.09.SACR.txt
A. Collins,2,1856,CA,1856.CA-12.09.SACR.txt
F. Henry,1,1856,CA,1856.CA-12.09.SACR.txt
Booth,8,1856,CA,1856.CA-12.09.SACR.txt
F. Hatfield,3,1856,CA,1856.CA-12.09.SACR.txt
F. J. Vosburgh,6,1856,CA,1856.CA-12.09.SACR.txt
Ferguson,38,1856,CA,1856.CA-12.09.SACR.txt
El Dorado,1,1856,CA,1856.CA-12.09.SACR.txt
D. Lewis,3,1856,CA,1856.CA-12.09.SACR.txt
A. Furguson,1,1856,CA,1856.CA-12.09.SACR.txt
C. H. Wilson,1,1856,CA,1856.CA-12.09.SACR.txt
Emory Waters,2,1856,CA,1856.CA-12.09.SACR.txt
F. J. Wosburgh,2,1856,CA,1856.CA-12.09.SACR.txt
Hall,7,1856,CA,1856.CA-12.09.SACR.txt
Lewis Mortimore,1,1856,CA,1856.CA-12.09.SACR.txt
Charles Gibson,1,1856,CA,1856.CA-12.09.SACR.txt
Gordon,5,1856,CA,1856.CA-12.09.SACR.txt
David Seals,1,1856,CA,1856.CA-12.09.SACR.txt
George W. Booth,4,1856,CA,1856.CA-12.09.SACR.txt
Lawrence,7,1856,CA,1856.CA-12.09.SACR.txt
N. Henry,4,1856,CA,1856.CA-12.09.SACR.txt
J. F. Lawrence,1,1856,CA,1856.CA-12.09.SACR.txt
Charles M. Wilson,1,1856,CA,1856.CA-12.09.SACR.txt
William H. Thomas,2,1856,CA,1856.CA-12.09.SACR.txt
Anderson,17,1856,CA,1856.CA-12.09.SACR.txt
Barbadoes,10,1856,CA,1856.CA-12.09.SACR.txt
Robinson,2,1856,CA,1856.CA-12.09.SACR.txt
Patrick -Rsb- Henry,1,1856,CA,1856.CA-12.09.SACR.txt
J. Hubbard,4,1856,CA,1856.CA-12.09.SACR.txt
George Gordon,1,1856,CA,1856.CA-12.09.SACR.txt
Brooks,1,1856,CA,1856.CA-12.09.SACR.txt
Handy,1,1856,CA,1856.CA-12.09.SACR.txt
Daniel Webster,1,1856,CA,1856.CA-12.09.SACR.txt
Isaiah Gibbs,1,1856,CA,1856.CA-12.09.SACR.txt
P. Anderson,2,1856,CA,1856.CA-12.09.SACR.txt
Armstead Pollock,1,1856,CA,1856.CA-12.09.SACR.txt
William Quinn,1,1856,CA,1856.CA-12.09.SACR.txt
George Anderson,1,1856,CA,1856.CA-12.09.SACR.txt
James Butler,1,1856,CA,1856.CA-12.09.SACR.txt
J. Smith,1,1856,CA,1856.CA-12.09.SACR.txt
C. Smith,1,1856,CA,1856.CA-12.09.SACR.txt
J. Moss,1,1856,CA,1856.CA-12.09.SACR.txt
P. Williams,1,1856,CA,1856.CA-12.09.SACR.txt
Ray,1,1856,CA,1856.CA-12.09.SACR.txt
Quinn,2,1856,CA,1856.CA-12.09.SACR.txt
Butler,1,1856,CA,1856.CA-12.09.SACR.txt
Phelps,11,1856,CA,1856.CA-12.09.SACR.txt
Hayne,1,1856,CA,1856.CA-12.09.SACR.txt
Thomas,5,1856,CA,1856.CA-12.09.SACR.txt
Wilmot,2,1856,CA,1856.CA-12.09.SACR.txt
Harper,5,1856,CA,1856.CA-12.09.SACR.txt
Hyer,3,1856,CA,1856.CA-12.09.SACR.txt
Frank Hatfield,1,1856,CA,1856.CA-12.09.SACR.txt
J. Brown,1,1856,CA,1856.CA-12.09.SACR.txt
R. H. Hall,1,1856,CA,1856.CA-12.09.SACR.txt
Geo,4,1856,CA,1856.CA-12.09.SACR.txt
W. H. Thomas,2,1856,CA,1856.CA-12.09.SACR.txt
Miller,3,1856,CA,1856.CA-12.09.SACR.txt
Wilson,10,1856,CA,1856.CA-12.09.SACR.txt
Hubbard,3,1856,CA,1856.CA-12.09.SACR.txt
E. P. Duplex,4,1856,CA,1856.CA-12.09.SACR.txt
Jane R. Fortie,1,1856,CA,1856.CA-12.09.SACR.txt
Jane R,1,1856,CA,1856.CA-12.09.SACR.txt
Fortie,3,1856,CA,1856.CA-12.09.SACR.txt
D. Wills,1,1856,CA,1856.CA-12.09.SACR.txt
W. J. Bird,1,1856,CA,1856.CA-12.09.SACR.txt
Kenedy,1,1856,CA,1856.CA-12.09.SACR.txt
William Rich,1,1856,CA,1856.CA-12.09.SACR.txt
