Person,Count,Year,Place,filename
Charles H. Levick_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Noah Cannon_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Abraham Williams_PERSON,3,1833,PA,1833.PA-06.03.PHIL.txt
Stephen H. Gloucester_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
Robert Purvis_PERSON,5,1833,PA,1833.PA-06.03.PHIL.txt
William Whipper_PERSON,6,1833,PA,1833.PA-06.03.PHIL.txt
Abraham D. Shadd_PERSON,6,1833,PA,1833.PA-06.03.PHIL.txt
William Lewis_PERSON,3,1833,PA,1833.PA-06.03.PHIL.txt
Caleb Cregg_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Vincent Smith_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Jeremiah Miller_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
Carlisle_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
John Peck_PERSON,15,1833,PA,1833.PA-06.03.PHIL.txt
Thomas Butler_PERSON,3,1833,PA,1833.PA-06.03.PHIL.txt
Peter Gardiner_PERSON,5,1833,PA,1833.PA-06.03.PHIL.txt
James Bird_PERSON,4,1833,PA,1833.PA-06.03.PHIL.txt
Samuel C. Hutchins_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
J_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
D. Richardson_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
George Galbrecht_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
William Brewer_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
Wilkesbarre_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Samuel Elliott_PERSON,4,1833,PA,1833.PA-06.03.PHIL.txt
Robert Cowley_PERSON,10,1833,PA,1833.PA-06.03.PHIL.txt
William D. Jenkins_PERSON,3,1833,PA,1833.PA-06.03.PHIL.txt
Samuel Hiner_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
John Kelly_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Thomas Banks_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
Henry Frisby_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Benjamin Stokely_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
James C. Matthews_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
Henry Ogden_PERSON,9,1833,PA,1833.PA-06.03.PHIL.txt
Emanuel W. Congo_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Robert J. Taylor_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Leonard Scott_PERSON,3,1833,PA,1833.PA-06.03.PHIL.txt
Abner H. Francis_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
Peter Hubbard_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Joseph Burton_PERSON,4,1833,PA,1833.PA-06.03.PHIL.txt
Jacob Morgan_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Matthew Draper_PERSON,4,1833,PA,1833.PA-06.03.PHIL.txt
R. I. -- George Spywood_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Hosea Easton_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
James G. Barbadoes_PERSON,5,1833,PA,1833.PA-06.03.PHIL.txt
George W. Thompson_PERSON,3,1833,PA,1833.PA-06.03.PHIL.txt
Richard Johnson_PERSON,4,1833,PA,1833.PA-06.03.PHIL.txt
New-Haven_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Luke Lathrop_PERSON,5,1833,PA,1833.PA-06.03.PHIL.txt
Mason Freeman_PERSON,3,1833,PA,1833.PA-06.03.PHIL.txt
William Hamilton_PERSON,11,1833,PA,1833.PA-06.03.PHIL.txt
Thomas L. Jinnings_PERSON,3,1833,PA,1833.PA-06.03.PHIL.txt
Ransom F. Wake_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Charles Mortimer_PERSON,7,1833,PA,1833.PA-06.03.PHIL.txt
James Barnett_PERSON,5,1833,PA,1833.PA-06.03.PHIL.txt
George Richardson_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
William Brown_PERSON,4,1833,PA,1833.PA-06.03.PHIL.txt
H.C. Thompson_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
J. W. C. Pennington_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
Charles Smith_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
P. Johnson_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
William Rich_PERSON,4,1833,PA,1833.PA-06.03.PHIL.txt
Troy_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
John G. Stewart_PERSON,7,1833,PA,1833.PA-06.03.PHIL.txt
Henry Sipkins_PERSON,16,1833,PA,1833.PA-06.03.PHIL.txt
Messrs. Watkins_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Douglass_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Nathan Johnson_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Thomas Van Renselear_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
L. Jinnings_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
Wm. Hamilton_PERSON,5,1833,PA,1833.PA-06.03.PHIL.txt
Richard D. Johnson_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
John B. Dupuy_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Messrs. Purvis_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Butler_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
Peck_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
Spywood_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
Barbadoes_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
P. C. Matthews_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Robt_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Purvis_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
F. A. Hinton_PERSON,8,1833,PA,1833.PA-06.03.PHIL.txt
Lloyd Garrison_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
T. L. Jinnings_PERSON,10,1833,PA,1833.PA-06.03.PHIL.txt
Wm. Lewis_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Elliott_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
R. F. Wake_PERSON,8,1833,PA,1833.PA-06.03.PHIL.txt
David Ruggles_PERSON,5,1833,PA,1833.PA-06.03.PHIL.txt
J. G. Stewart_PERSON,4,1833,PA,1833.PA-06.03.PHIL.txt
S. H. Gloucester_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
Geo_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Garrison_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
R. Purvis_PERSON,3,1833,PA,1833.PA-06.03.PHIL.txt
George Spywood_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
James W. C. Pennington_PERSON,3,1833,PA,1833.PA-06.03.PHIL.txt
Henry C. Thompson_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Wm. D. Jenkins_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Abner Frances_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Thomas_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Hamilton_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
Levington_PERSON,4,1833,PA,1833.PA-06.03.PHIL.txt
John B. Vashon_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Vashon_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Bacon_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
George R. Richardson_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Arnold Buffom_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Prudence Crandall_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
Arthur Tappen_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
R. Cowley_PERSON,3,1833,PA,1833.PA-06.03.PHIL.txt
Cowley_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
Draper_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Stewart_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Wm. Whipper_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Hinton_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
William Wharton_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Charles Marriott_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Wharton_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Austin Stewart_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Whipper_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Eliott_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
N. J._PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Simon S. Jocelyn_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Jenkins_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
John G. Steward_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
H. Ogdeu_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
T. L. Jennings_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
H. Sipkins_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
L. Lathrop_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
W. Whipper_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
D. Ruggles_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Jinnings_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Thomas I. Jinnings_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Johnson_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
J. G. Barbadoes_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Cor_PERSON,5,1833,PA,1833.PA-06.03.PHIL.txt
George C. Willis_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Alfred Niger_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
J. W. Creed_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
John Liverpool_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Samuel Eliott_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Israel Jeffries_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Hubbard_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
John P. Burr_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Rob_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Manuel_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Rhuben Rhuben_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Arthur Waring_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
John Cook_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
W. D. Jenkins_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
John Rich_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
R. Island_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
John Robertson_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
James Frazer_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
William C. Jeffers_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
John Berrian_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Thomas Shipley_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Benjamin Lundy_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Lewis_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Evan Lewis_PERSON,2,1833,PA,1833.PA-06.03.PHIL.txt
Benjamln Lundy_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Lydia White_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
La Fayette_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
James Foster_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Peter Williams_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
J. G. Steward_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
J. C. Mathews_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Jehovah_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Simeon S. Jocelyn_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
William Lloyd Garrison_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
Elliot Cresson_PERSON,1,1833,PA,1833.PA-06.03.PHIL.txt
William Hamilton_PERSON,1,1834,NY,1834.NY-06.02.NEWY_ADDRESS.txt
S. W. Benedict_PERSON,1,1834,NY,1834.NY-06.02.NEWY_ADDRESS.txt
Vallier_PERSON,1,1834,NY,1834.NY-06.02.NEWY_ADDRESS.txt
Great Jehovah_PERSON,1,1834,NY,1834.NY-06.02.NEWY_ADDRESS.txt
William Hamilton_PERSON,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
James Fields_PERSON,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Theodore C. Breshaw_PERSON,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Raymond_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Cornish_PERSON,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Vallier_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Great Jehovah_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Dennison_PERSON,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Berrian_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Rush_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Hogarth_PERSON,7,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Vogelsang_PERSON,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Hughes_PERSON,6,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Charles L. Remond_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
James G. Barbadoes_PERSON,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
John C. Scarlett_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Jacob Perry_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Nathan Johnson_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Henry M. Merriman_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Alexander C. Luca_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Hoshea Easton_PERSON,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
George Spywood_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Robert Jackson_PERSON,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Jared Gray_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Nathan Blount_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
John G. Stewart_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Charles S. Morton_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
George Hogarth_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Henry C. Thompson_PERSON,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Henry Brown_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Thomas S. Thompson_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Abraham Brown_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
John K. Jackson_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
James W.C. Pennington_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Benjamin F. Hughes_PERSON,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Henry Sipkins_PERSON,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Samuel Hardenburg_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Peter Vogelsang_PERSON,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Abner H. Francis_PERSON,5,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
John D. Closson_PERSON,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Henry Drayton_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Amos Freeman_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Henry Ogden_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Orange_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Carlisle_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
John Peck_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Frederick A. Hinton_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Samuel C. Hutchins_PERSON,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Stephen Smith_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Joshua P.B. Eddy_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
William Brewer_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Wilkesbarre_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Abraham D. Shadd_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Eli Johnson_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Benjamin Wilson_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Joseph Pierce_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Samuel Van Brackle_PERSON,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Chester_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Henry C. Sippins_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Easton_PERSON,10,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
William Whipper_PERSON,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Thomas Butler_PERSON,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
James Bird_PERSON,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Peter Gardner_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Theodore J.B. London_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Owen T.B. Nicken_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Sipkins_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Smith_PERSON,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Jackson_PERSON,14,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Francis_PERSON,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Van Brackle_PERSON,8,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Peck_PERSON,10,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Perry_PERSON,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Ogden_PERSON,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Brewer_PERSON,5,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
James Cornish_PERSON,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Joshua P. B. Eddy_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Hamilton_PERSON,12,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Barbadoes_PERSON,9,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Pennington_PERSON,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Thompson_PERSON,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Remond_PERSON,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Drayton_PERSON,8,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Merriman_PERSON,5,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Nickens_PERSON,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Johnson_PERSON,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Hinton_PERSON,7,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Eddy_PERSON,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Shadd_PERSON,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Blount_PERSON,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Whipper_PERSON,5,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Luca_PERSON,5,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Israel Lewis_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
U. C._PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Evan Williams_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Richard Voluntine_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Robt_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Elizur Wright_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Arthur Tappan_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
N. Y._PERSON,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Brown_PERSON,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Wycoff_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Bird_PERSON,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Butler_PERSON,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Gardner_PERSON,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Purvis_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Hutchins_PERSON,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Vashon_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Theo_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
S. Wright_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Scarlett_PERSON,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Gray_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Closson_PERSON,3,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Freeman_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Nicken_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Lewis_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Wilson_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Stewart_PERSON,4,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Williams_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Prudence Crandall_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Olney_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Charles Gardner_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Downing_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Frazer_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Wm. Hamilton_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Robertson_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Atlec_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Andrew Jackson_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Spywood_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Todd_PERSON,2,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Messrs Gardner_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
L. Cox_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Messrs. Hutchins_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Burr_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Daniel B. Brownhill_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
John Bowers_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
James Mc Crummell_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Junius C. Morell_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Joshua Brown_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Robert C. Gordon_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Jacob White_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Manuel_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Reuben Reuben_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Richard Johnson_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
New-Bedford_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
George C. Willis_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Luke Lathrop_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Thomas L. Jinnings_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
James Needham_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
James Hiner_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Robert Cooley_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Peter Hubbard_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Arthur Waring_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Owen T. B Nicken_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
Charles Stewart_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
B. F. Hughes_PERSON,1,1834,NY,1834.NY-06.02.NEWY_MINUTES.txt
C. B. Ray_PERSON,6,1840,NY,1840.NY-08.18.ALBA.1.txt
C. L. Reason_PERSON,3,1840,NY,1840.NY-08.18.ALBA.1.txt
Charles B. Ray_PERSON,6,1840,NY,1840.NY-08.18.ALBA.1.txt
John J. Zuille_PERSON,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Theo_PERSON,2,1840,NY,1840.NY-08.18.ALBA.1.txt
S. Wright_PERSON,2,1840,NY,1840.NY-08.18.ALBA.1.txt
Charles L. Reason_PERSON,8,1840,NY,1840.NY-08.18.ALBA.1.txt
Timothy Seaman_PERSON,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Clinton_PERSON,1,1840,NY,1840.NY-08.18.ALBA.1.txt
Theodore S. Wright_PERSON,6,1840,NY,1840.NY-08.18.ALBA.1.txt
